monstats_id,display_name,name_str,base_id,ai,enabled,threat,superunique_refs,raw_family,family_group,broad_archetype,family_source,classification_confidence,combat_relevant,danger_priority,danger_label,combat_tags,threat_vector_primary,threat_vector_secondary,engagement_profile,mobility_class,burst_pressure_rating,control_pressure_rating,attrition_pressure_rating,spawn_pressure_rating,threat_rollup_rating,threat_intensity_rating,human_consensus_score,human_consensus_band,consensus_source_bucket,target_priority_score,avoidance_priority,needs_line_of_sight_break,needs_corpse_control,needs_debuff_response,is_light_mover,is_exploder,is_archer,is_ranged_attacker,is_life_drain,is_mana_drain,is_viper_cloud,is_frenzy_melee,is_projectile_burst,is_debuff_source,is_critical_threat,is_super_critical_threat
zealot1,Zakarumite,Zakarumite,zealot1,ZakarumZealot,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cantor1,Sexton,Sexton,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
zealot2,Faithful,Faithful,zealot1,ZakarumZealot,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
cantor2,Cantor,Cantor,cantor1,ZakarumPriest,1,10,,zakarum,zakarum_cult,humanoid,mon_type,high,True,3,medium,archer|archetype_humanoid|aura_scaling|ranged_attacker,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tentaclehead1,Water Watcher,WaterWatcherHead,tentaclehead1,TentacleHead,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,kiting,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tentacle1,Water Watcher,WaterWatcherLimb,tentacle1,Tentacle,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,kiting,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tentaclehead3,Stygian Watcher,StygianWatcherHead,tentaclehead1,TentacleHead,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|light_mover|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,fast,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
tentacle3,Stygian Watcher,StygianWatcherLimb,tentacle1,Tentacle,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|light_mover|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,fast,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
tentaclehead2,River Stalker,RiverStalkerHead,tentaclehead1,TentacleHead,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,kiting,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
tentacle2,River Stalker,RiverStalkerLimb,tentacle1,Tentacle,1,8,,tentacle,tentacle_aberration,construct,mon_type,high,True,3,medium,archer|archetype_construct|aura_scaling|crowd_control|ranged_attacker,debuff_control,ranged_pressure,ranged_pressure,kiting,0,2,1,0,2,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skeleton1,Skeleton,Skeleton,skeleton1,Skeleton,1,10,Bonebreak,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archetype_undead|elite_unique|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
necromage,Skeletal Mage,skillan80,necromage,NecroPet,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois1,Returned Mage,ReturnedMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng5,Returned Mage,ReturnedMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng1,Returned Mage,ReturnedMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire5,Returned Mage,ReturnedMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire1,Returned Mage,ReturnedMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold1,Returned Mage,ReturnedMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois7,Horror Mage,HorrorMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois6,Horror Mage,HorrorMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois5,Horror Mage,HorrorMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois4,Horror Mage,HorrorMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng7,Horror Mage,HorrorMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng6,Horror Mage,HorrorMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng4,Horror Mage,HorrorMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire4,Horror Mage,HorrorMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold4,Horror Mage,HorrorMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng3,Burning Dead Mage,BurningDeadMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire7,Burning Dead Mage,BurningDeadMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire6,Burning Dead Mage,BurningDeadMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire3,Burning Dead Mage,BurningDeadMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_pois2,Bone Mage,BoneMage,skmage_pois1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_ltng2,Bone Mage,BoneMage,skmage_ltng1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_fire2,Bone Mage,BoneMage,skmage_fire1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_fire|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold6,Bone Mage,BoneMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold5,Bone Mage,BoneMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
skmage_cold2,Bone Mage,BoneMage,skmage_cold1,SkeletonMage,1,10,,skeleton,skeleton_undead,undead,mon_type,high,True,3,medium,archer|archetype_undead|aura_scaling|elemental_cold|ranged_attacker|ranged_magic,ranged_pressure,none,ranged_pressure,kiting,0,0,1,0,0,4,37,caution,mechanics_inferred,57,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
quillrat4,Razor Spine,RazorSpine,quillrat1,QuillRat,1,10,Flamespike the Crawler,quillrat,quill_beast,beast,mon_type,high,True,3,medium,archer|archetype_beast|aura_scaling|elite_unique|heavy_melee|ranged_attacker|ranged_physical|superunique,melee_pressure,ranged_pressure,rushdown_melee,kiting,1,0,1,0,1,4,37,caution,mechanics_inferred,67,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
thornhulk3,Thrasher,Thrasher,thornhulk1,ThornHulk,1,10,Stormtree,thornhulk,plant_aberration,construct,mon_type,high,True,3,medium,archetype_construct|elite_unique|melee_attacker|superunique,melee_pressure,none,frontline_melee,standard,0,0,0,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby1,Sand Maggot Young,SandMaggotYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot1,Sand Maggot,SandMaggot,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotbaby2,Rock Worm Young,RockWormYoung,maggotbaby1,MaggotLarva,1,9,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
maggotqueen2,Rock Worm Queen,RockWormQueen,maggotqueen1,SandMaggotQueen,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sandmaggot2,Rock Worm,RockWorm,sandmaggot1,SandMaggot,1,10,,sandmaggot,maggot_insectoid,insectoid,mon_type,high,True,3,medium,archetype_insectoid|elemental_poison|melee_attacker,melee_pressure,none,frontline_melee,standard,0,0,1,0,0,4,30,caution,mechanics_inferred,54,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
